source,target,ligand.complex,receptor.complex,aggregate_rank,mean_rank,natmi.edge_specificity,natmi.rank,connectome.weight_sc,connectome.rank,logfc.logfc_comb,logfc.rank,sca.LRscore,sca.rank,cellphonedb.pvalue,cellphonedb.rank
Macs 3,Neu-5 IFN,Spp1,Itga4_Itgb1,0.0516440294482466,4512.9,0.011230282589016326,9968,1.0384388669727573,4187,1.978663632590164,843,0.9279877652613889,1604,0,5962.5
Macs 2,Macs 3,Lpl,Cd44,0.05169586006375135,4499.5,0.011223893093888474,9970,1.3460626345144227,2495,1.8920210969217977,984,0.9078185341055333,3086,0,5962.5
Tumor,Macs 2,Hbegf,Cd9,0.05172179097217001,5387.5,0.04464254006049833,1891,0.5364838054239828,9971,0.7362569394327858,6819,0.9181463407020903,2294,0,5962.5
Macs 1,Neu-2,Cxcl14,Cxcr4,0.05172179097217001,5892.9,0.031469230740847766,3283,1.1875109769959649,3193,0.7130128868242164,7055,0.8343674017338599,9971,0,5962.5
T cells,Macs 2,Ccl5,Sdc1,0.05174773228520616,4614.3,0.021515043877272516,5304,1.9655775640583382,1138,2.0817854445085393,695,0.834364491914122,9972,0,5962.5
Macs 2,Lung Ep.,Apoe,Lrp6,0.05174773228520616,5911.7,0.01122162780388838,9972,0.9728822383458912,4673,1.6343612870441906,1544,0.8627171188604941,7407,0,5962.5
T cells,Macs 1,Hsp90b1,Lrp1,0.051773684005990694,5669.3,0.01771978378018299,6526,1.1261200240798437,3582,0.46652263196745136,9973,0.9180571147810763,2303,0,5962.5
Macs 2,Macs 2,Pros1,Mertk,0.05179444443909588,4267.1,0.14295631694248523,190,2.2598967698563674,828,1.1053912776137984,3779,0.8282281364862311,10576,0,5962.5
Neu-5 IFN,T cells,Gnai2,Adcy7,0.051825618683330806,6793.7,0.011219227607103971,9975,0.7230738715944207,7138,0.9362751349805145,5011,0.8780454846101443,5882,0,5962.5
Macs 2,Tumor,Tgfb1,Lpp,0.05185160164615115,8315.7,0.014687368130261844,7883,0.6646058707522917,7964,0.46627210754867543,9976,0.8360692546539833,9793,0,5962.5
Macs 1,B cells,Apoe,Trem2,0.05190588397541925,5736.1,0.004750584586793548,17055,1.3001962380920018,2663,2.039671888899244,751,0.9187061576566342,2249,0,5962.5
Macs 2,Tumor,Tgfb1,Egfr,0.051955637731551804,5730.7,0.1338976421501867,219,0.8246500675255067,5971,0.767949087534022,6521,0.8342918402321183,9980,0,5962.5
Macs 2,T cells 2,Itgb2,Cd226,0.051981672827106085,4191.5,0.07837961248954486,693,1.965531626786652,1139,1.2049335579690592,3182,0.8342827393510617,9981,0,5962.5
Macs 3,Neu-4 classic,Gnas,Adrb2,0.051981672827106085,7244.5,0.014658500517425323,7891,0.536064370209395,9981,0.7018787097746368,7175,0.8849592020081528,5213,0,5962.5
Macs 1,B cells,Ccl2,Ccr5,0.052071327143667946,5191.9,0.06389370295887305,987,1.710400353347527,1489,1.305466012038032,2666,0.7777305447324272,14855,0,5962.5
Macs 1,B cells,Fn1,Itga4_Itgb1,0.05208591760023259,5479.3,0.011206048429095478,9985,1.8119429410460564,1333,1.6958995416409206,1376,0.84806201331514,8740,0,5962.5
Neu-3,Neu-4 classic,Vegfa,Sirpa,0.05211200490693159,6837.1,0.03157546357070421,3268,0.5976555418038167,8954,0.8196950956758057,6015,0.8341714327883613,9986,0,5962.5
Macs 1,Macs 2,Icam1,Itgax_Itgb2,0.05213810266527576,6385.5,0.016964754292875018,6870,1.1214369026706033,3606,0.8762326590197009,5502,0.8341690385011941,9987,0,5962.5
Macs 2,Dendritic,Sema4d,Cd72,0.052216458681584345,4500.5,0.03292622644114377,3054,3.4563041171210718,370,1.214634478127288,3126,0.8341561053518629,9990,0,5962.5
Prol.,Macs 1,Lpl,Sdc1,0.052242598277917454,6264.3,0.020022194910214283,5747,0.9235199052989912,5073,0.9954504319075579,4548,0.8341549512681614,9991,0,5962.5
Neu-5 IFN,T cells 2,Cd14,Itgb1,0.052242598277917454,6297.3,0.01119875990262601,9991,0.5677725432295244,9427,1.0695033412584327,4012,0.920599779290893,2094,0,5962.5
Macs 2,Neu-5 IFN,Npy,Adrb2,0.052268748341603,5293.1,0.03630435189072147,2633,1.0635971956578265,3997,1.0894952130248727,3881,0.8341543798785521,9992,0,5962.5
Macs 2,Neu-1,Adam10,Cd44,0.05229490887578439,7604.1,0.011542572241159422,9750,0.5353777800657665,9993,0.7890104498385082,6313,0.8768148791665074,6002,0,5962.5
Dendritic,Macs 1,Ptpn6,Clec12a,0.05232107988360556,7932.7,0.016517697765822247,7068,0.6663632543274008,7934,0.46500022887140835,9994,0.8484441718782433,8705,0,5962.5
Neu-3,Neu-1,S100a8,Tlr4,0.052347261368211107,6945.3,0.012623133554270048,9038,0.5352667010005678,9995,0.7512293722230712,6670,0.9081414958531172,3061,0,5962.5
Macs 3,Dendritic,Spp1,Itga5_Itgb1,0.05239965578035701,4964.3,0.011187677749092625,9997,0.9043642115814844,5246,1.5845555616187124,1687,0.9229135840652936,1929,0,5962.5
Macs 1,B cells,Apoe,Abca1,0.052403197622054025,5178.9,0.006811402554435707,14250,1.332798097407053,2546,2.335245612630395,464,0.9131196931443503,2672,0,5962.5
Neu-2,Macs 2,Il1b,Adrb2,0.05242586871418975,7463.9,0.011701905451949528,9643,0.6758614334195459,7797,1.0835576977616899,3919,0.8340938669020825,9998,0,5962.5
T cells 2,Dendritic,Tln1,Itgb5,0.05242586871418975,6221.7,0.011185222993760796,9998,1.0317697727910453,4227,0.9662142916812263,4779,0.8752834342702283,6142,0,5962.5
Prol.,Neu-2,Ptpn6,Cd300lf,0.05245209213739158,6763.1,0.01118430843185141,9999,0.7163375650814312,7231,0.6220244040308125,8032,0.9141146007383975,2591,0,5962.5
Neu-5 IFN,T cells 2,Gnai2,S1pr4,0.05247832605311026,5936.5,0.034118316268950954,2909,1.0862696244512844,3841,0.7216408992823258,6970,0.8340526264203739,10000,0,5962.5
Tumor,Macs 2,Lgals3,Eng,0.052557090786854645,6573.1,0.021921923038455384,5198,0.7642140030857307,6646,0.9305230558767246,5056,0.833978274895731,10003,0,5962.5
Prol.,Macs 2,Ybx1,Notch1,0.052557090786854645,6206.7,0.011182533208477693,10003,0.9751939359299804,4655,1.1442529735218716,3528,0.8679379134453172,6885,0,5962.5
Neu-2,Macs 2,Alcam,Nrp1,0.05258336670413104,6406.9,0.021968369086058905,5180,1.0309423957217414,4235,0.7533225470756629,6653,0.8339691879336624,10004,0,5962.5
Macs 2,Neu-5 IFN,Spp1,Itga4_Itgb1,0.05266225751815747,4529.9,0.011176830231720735,10007,1.0330080030191091,4220,1.97824035570754,847,0.9278281869935127,1613,0,5962.5
Neu-5 IFN,B cells,Icam1,Il2rg,0.052680759784196826,4863.1,0.03596253738182222,2677,1.5698205615839096,1781,1.7521199202491933,1262,0.8053350040437279,12633,0,5962.5
Neu-1,Macs 1,Hp,Cd22,0.05271490397752946,5631.9,0.02191032485986861,5203,0.9630671274013347,4746,1.4114137119234473,2239,0.8339214788485855,10009,0,5962.5
Dendritic,Dendritic,Apoe,Sorl1,0.05273638178100337,4242.3,0.010033880509694105,10885,1.2957293702991475,2678,2.3182613660906135,480,0.9345060871805579,1206,0,5962.5
Macs 3,Neu-5 IFN,Apoe,Sorl1,0.05279395260469377,4431.7,0.011170705597506993,10012,1.0446088880964681,4138,1.8583776197780368,1040,0.9377149520609339,1006,0,5962.5
Neu-4 classic,T cells,S100a8,Itgb2,0.052887603976039595,4234.9,0.009975767815448464,10932,1.2114574745089886,3060,2.442051061332619,383,0.9408598624331581,837,0,5962.5
Neu-3,Tumor,Sema4d,Met,0.05289949825791455,5944.5,0.07780501126553001,702,0.593152615118979,9009,1.06726805528002,4033,0.8338389877563164,10016,0,5962.5
Dendritic,Neu-2,Ccl5,Ccr1,0.05289949825791455,5481.7,0.011165796069338065,10016,1.2307495099983672,2977,0.9333092964439756,5037,0.903922469691263,3416,0,5962.5
Prol.,Dendritic,Lgals1,Ptprc,0.052903467048835334,4232.5,0.01058046585327847,10479,1.29531150918964,2681,2.0270090837219428,768,0.9333820350619171,1272,0,5962.5
Tumor,Macs 2,Psen1,Cd44,0.052925911028637085,8263.1,0.014052246591873973,8223,0.5337803364221699,10017,0.6106497359820662,8169,0.845619281727329,8944,0,5962.5
Macs 2,T cells 2,Gnai2,Adcy7,0.053005212649149536,7281.9,0.011159307435422476,10020,0.7690125768504181,6584,0.6305037151603,7930,0.8777584746894562,5913,0,5962.5
Prol.,Prol.,Fam3c,Lamp1,0.05303166763596981,6166.5,0.019705489120086513,5828,0.9439866836705848,4916,0.4634684776138124,10021,0.8966821208818144,4105,0,5962.5
Macs 1,T cells,Itgb2,Cd226,0.053164101062229394,4649.3,0.07780368679961225,703,2.026681735871062,1065,0.8781602187021018,5490,0.8337722931082626,10026,0,5962.5
Neu-1,Neu-4 classic,S100a8,Tlr4,0.053164101062229394,6713.5,0.01115129806860554,10026,0.5868501318926246,9120,0.9448033590136551,4935,0.9028379779667839,3524,0,5962.5
Macs 3,Dendritic,Psap,Lrp1,0.053243688025609595,5181.1,0.011147177852627345,10029,0.8975503930063595,5309,1.2932589252515754,2723,0.9234974462908908,1882,0,5962.5
Neu-1,Neu-3,S100a9,Cd68,0.05327023818366621,5245.1,0.01114694937116866,10030,0.6834794155826804,7681,1.4500844134727622,2080,0.9491482840609505,472,0,5962.5
Neu-5 IFN,Neu-2,Cd14,Itgb2,0.05332337027417713,5760.9,0.011143514505340027,10032,0.700862760374287,7433,1.1794971588197407,3328,0.921126301937664,2049,0,5962.5
Neu-2,Macs 1,Hp,Tlr4,0.05340314789346619,8049.9,0.011139341256447147,10035,0.578991567467239,9237,0.8830741123959234,5454,0.8385261313473896,9561,0,5962.5
Neu-1,Macs 2,Il16,Cd9,0.05342976164151397,7907.5,0.01224879252243839,9275,0.5327775388233889,10036,0.5414446856903274,9017,0.8846485680612578,5247,0,5962.5
Macs 2,T cells 2,Lgals1,Itgb1,0.05342976164151397,4958.1,0.011139209811413794,10036,1.0841266602703306,3861,1.355693459846759,2463,0.9159387395617604,2468,0,5962.5
Macs 3,Dendritic,Gnai2,Ccr5,0.05358966703880044,6745.1,0.011137077304976031,10042,1.1436064169621256,3475,0.8234507206448287,5983,0.8535599292932315,8263,0,5962.5
Macs 2,Macs 2,Gnas,Adcy7,0.05361635511946569,5469.9,0.023584759842704427,4764,1.2463524308861134,2896,0.46154245117767184,10043,0.9011323559551772,3684,0,5962.5
Macs 1,Neu-5 IFN,Rps19,C5ar1,0.05361635511946569,5604.5,0.01113636293795297,10043,0.8923022115035018,5350,0.911439670669916,5233,0.9306061425877166,1434,0,5962.5
Macs 2,Dendritic,Spp1,Itga5_Itgb1,0.05366976317889943,4985.7,0.011134428176465013,10045,0.8989333476278363,5289,1.5841322847360884,1689,0.9227436975775275,1943,0,5962.5
Macs 2,Neu-4 classic,Adam17,Notch1,0.05377670697913442,6879.5,0.02504119056571061,4433,0.8512426682418706,5733,0.6065348938159998,8220,0.8335351203300809,10049,0,5962.5
Neu-3,Neu-3,F10,Itgam,0.053803469548017624,6660.3,0.017925288721905717,6451,0.5318553692067948,10050,1.2100035326081966,3155,0.8599489567452979,7683,0,5962.5
Neu-2,Neu-3,Hp,Itgam,0.053803469548017624,6591.7,0.011128670460154973,10050,0.5639755365673598,9495,1.1682953492437842,3381,0.8970926597546299,4070,0,5962.5
B cells,Macs 2,Adam9,Itgb1,0.053857026650630815,6454.6,0.036382059807602306,2624,1.061308624517059,4016,0.460087115430569,10052,0.8380212157700285,9618.5,0,5962.5
Prol.,Prol.,Vim,Cd44,0.053857026650630815,4489.5,0.011124204666263108,10052,1.164175373889775,3348,1.394220331759633,2312,0.9417654495381967,773,0,5962.5
Macs 3,Neu-2,Mrc1,Ptprc,0.05388382119072255,7444.9,0.011123221868865,10053,0.6622980991928836,7995,0.9558157725128955,4854,0.8524292558635302,8360,0,5962.5
T cells 2,T cells 2,Icam1,Spn,0.05391062639424667,4117.1,0.06603993739252653,931,2.6846640864161455,603,1.2319879880012032,3035,0.8335009872814643,10054,0,5962.5
Macs 2,Macs 3,Tln1,Itgb5,0.05396426880432263,6373.7,0.011117812183683504,10056,0.8890478904466119,5384,1.0288868499489006,4293,0.8749531162107101,6173,0,5962.5
Neu-1,Macs 2,Gnai2,Cxcr1,0.05399110601724134,7154.1,0.01974708343560342,5813,0.5314161125310221,10057,0.7601372672673058,6598,0.8633526020057757,7340,0,5962.5
Dendritic,Neu-1,Ptpn6,Cd300lf,0.05399110601724134,6042.1,0.011115033699342225,10057,0.6339502533728713,8384,1.202170914000511,3195,0.9138703910374114,2612,0,5962.5
Macs 1,Dendritic,Ccl12,Ccr2,0.05399134113084676,6064.5,0.11830622689420246,307,2.2427298170119823,846,1.261615866605087,2871,0.6912914867119101,20336,0,5962.5
T cells,Neu-2,Ccl5,Ccrl2,0.054017953906326105,5178.1,0.01111490331536676,10058,1.935083505486697,1174,1.8599718847045394,1036,0.8602179051426537,7660,0,5962.5
Lung Ep.,Neu-2,Oit1,Fpr2,0.05415235360573902,5523.3,0.07650249147486496,729,0.6591141059305996,8049,1.274666613356131,2813,0.8334138372082721,10063,0,5962.5
Neu-5 IFN,Neu-5 IFN,Adam17,Il6ra,0.0541792656187278,7897.7,0.01245186323533533,9153,0.5311240903244939,10064,0.9462375810225969,4924,0.8405444973746499,9385,0,5962.5
Neu-4 classic,Macs 2,Psen1,Cd44,0.05420618833019111,8319.9,0.013916025203748291,8292,0.5311020984634707,10065,0.6012639316341728,8276,0.8449823661430788,9004,0,5962.5
Neu-3,Neu-2,Thbs1,Cd47,0.05423312174331835,6235.5,0.028647823638892667,3754,0.5310558097973352,10066,1.2738529083305425,2816,0.8498252448238176,8579,0,5962.5
Lung Ep.,Macs 2,Adam10,Cd44,0.05423312174331835,7373.5,0.011102187990511644,10066,0.5932124028234314,9008,0.8614398911115693,5633,0.8746986345498392,6198,0,5962.5
Neu-5 IFN,Prol.,Adam10,Trem2,0.054260065861299556,6950.3,0.011101203285511669,10067,0.8066501204794692,6156,0.8954282154230775,5351,0.864506668847434,7215,0,5962.5
Dendritic,Neu-4 classic,Adam17,Il6ra,0.05428702068732556,8571.3,0.012835231913496075,8923,0.530948621274948,10068,0.568205885727024,8705,0.842566148884555,9198,0,5962.5
Dendritic,Macs 1,Fn1,Itga4_Itgb1,0.05434096247627784,7190.5,0.011100139121648683,10070,0.7113121239016322,7292,1.0959954930940317,3837,0.8474492066035045,8791,0,5962.5
Neu-4 classic,B cells,Ltb,Cd40,0.054367949445588704,5036.1,0.07663490371963311,723,2.1489184682546725,943,0.6714401577098326,7481,0.8332878008106948,10071,0,5962.5
Prol.,Neu-5 IFN,F13a1,Itgb1,0.054394947135713495,6992.5,0.018003078998681116,6421,0.7591664086357512,6711,0.8438478881203979,5796,0.8332875193610193,10072,0,5962.5
Neu-4 classic,Neu-1,Ptpn6,Cd300lf,0.054394947135713495,6258.7,0.011097635018472026,10072,0.6332801419766073,8394,1.0359937419508194,4249,0.9138087182550747,2616,0,5962.5
B cells,Neu-2,Lta,Tnfrsf1b,0.054485279567426145,5470.1,0.10050379483090312,418,2.241645651140603,850,0.8929141568831735,5365,0.7791691541323358,14755,0,5962.5
Macs 1,T cells 2,Timp2,Itgb1,0.054503045168239506,6985.1,0.011090332752369383,10076,0.5521370221901789,9692,0.7347405930502399,6842,0.9174501211438653,2353,0,5962.5
Dendritic,T cells 2,Icosl,Icos,0.054609089593189795,6458.9,0.06908557306623546,851,2.2541373624941783,831,0.8066133654119632,6139,0.724733373560432,18511,0,5962.5
Neu-5 IFN,Macs 1,Hp,Cd22,0.054665514384697925,6210.1,0.02168319211721732,5268,0.955937834894338,4801,0.9447277270546776,4937,0.8331986163954074,10082,0,5962.5
Neu-1,Macs 1,C3,Itgax,0.054774042272656843,7546.9,0.01832938507391232,6300,0.5299995412530286,10086,0.8104368979449392,6096,0.8415679814568393,9290,0,5962.5
Prol.,Neu-5 IFN,Rps19,C5ar1,0.0548012011586126,5340.9,0.011073722512689477,10087,0.885301194350539,5407,1.1019442721525254,3803,0.9304237865981323,1445,0,5962.5
Prol.,Macs 2,Gnas,Adcy7,0.05490994445440217,6175.7,0.01897648659754672,6074,1.0420009766700544,4157,0.4571645104310212,10091,0.8910168528227297,4594,0,5962.5
Prol.,B cells,App,Rpsa,0.05493715723236618,4185.3,0.011065929554459978,10092,1.2483287006229205,2888,1.6321859324261956,1550,0.9501120471807755,434,0,5962.5
Neu-1,Neu-4 classic,Cd14,Tlr4,0.05501886030720087,7217.3,0.012154903055089804,9342,0.529297517517374,10095,1.055851480512894,4102,0.8707680934826102,6585,0,5962.5
Macs 2,Neu-2,C3,Itgam,0.05501886030720087,8154.3,0.011058520466768869,10095,0.6097508117531536,8773,0.6684092144883764,7511,0.8516019068760274,8430,0,5962.5
Tumor,Tumor,Ceacam1,Egfr,0.05502807870393764,5490.3,0.22115813161586628,55,0.5265860805754574,10140,1.2941964962249681,2716,0.8498318203447189,8578,0,5962.5
Dendritic,Neu-1,Apoe,Lrp1,0.055048439555710524,4989.1,0.007618714220878511,13309,1.2870912204048464,2719,2.5629436941782524,311,0.9135350078130053,2644,0,5962.5
Prol.,Neu-2,Cxcl14,Cxcr4,0.055073383006623,5943.7,0.03089773727471011,3363,1.1663606095724701,3330,0.7218677677708273,6966,0.8330971154114898,10097,0,5962.5
T cells,Neu-1,Rps19,C5ar1,0.055073383006623,4786.9,0.011057325273655768,10097,0.972606422509996,4676,1.5618073180937775,1752,0.9303758078483297,1447,0,5962.5
Macs 1,Macs 1,Tgfb1,Itgb1,0.055100660560821094,6322.3,0.018043519852703156,6403,0.8459722038154984,5792,0.45685070906642666,10098,0.9046473851576644,3356,0,5962.5
Neu-5 IFN,Dendritic,Tgm2,Sdc4,0.05515524809424359,6014.3,0.025909802519644233,4231,0.7034055454697041,7394,1.3759204316747253,2384,0.8330497671875526,10100,0,5962.5
Macs 1,Neu-2,App,Lrp10,0.05515524809424359,7583.3,0.0110425607104436,10100,0.5471813861609249,9771,0.734273289172506,6846,0.8847473539935813,5237,0,5962.5
Macs 1,Prol.,Fam3c,Lamp1,0.05520987888244431,6645.9,0.017133141576027692,6790,0.8560073782556603,5693,0.45656541218031477,10102,0.8900204213479554,4682,0,5962.5
Neu-1,Neu-1,Selplg,Itgam,0.055237210505117734,5992.1,0.011037124993811476,10103,0.6229487649209396,8556,1.5965330194155967,1648,0.9010592454178407,3691,0,5962.5
B cells,Prol.,Lta_Ltb,Ltbr,0.05526455295112434,5848.3,0.022729044575157394,4994,1.5376799463485944,1850,0.7874861617721615,6331,0.8329865402528315,10104,0,5962.5
T cells 2,Macs 1,Ltb,Tnfrsf1a,0.055291906223678466,6582.3,0.011034908092585363,10105,0.8019859366209983,6209,0.7671006980861832,6532,0.8967164467018027,4103,0,5962.5
Macs 1,Neu-3,Tgfb1,Itgb1,0.05537403103277719,7713.9,0.01103293430158166,10108,0.5663534678786847,9451,0.6704118477984962,7490,0.8812177310466184,5558,0,5962.5
Prol.,Neu-2,Psen1,Cd44,0.055401427643676004,8143.9,0.011642220003116346,9688,0.6161891176866976,8667,0.7904708580666426,6293,0.832935385532962,10109,0,5962.5
T cells 2,T cells 2,Cd28,Cd80,0.0554170242964388,5761.3,0.1572170836744194,149.5,2.2305580707912274,857.5,0.9255562008918444,5104.5,0.7519273098660789,16732.5,0,5962.5
T cells 2,T cells 2,Cd80,Cd28,0.0554170242964388,5761.3,0.1572170836744194,149.5,2.2305580707912274,857.5,0.9255562008918444,5104.5,0.7519273098660789,16732.5,0,5962.5
Prol.,Prol.,Spp1,Itga4_Itgb1,0.055456253396575936,5218.7,0.011031630731521075,10111,0.9216590407948269,5093,1.1888028990667308,3282,0.9273891481158404,1645,0,5962.5
Macs 3,Prol.,Grn,Sort1,0.05548368254501371,8134.7,0.014427787027364629,8008,0.5857186171113283,9131,0.45570067969878025,10112,0.8622254659972489,7460,0,5962.5
Macs 1,Prol.,Vim,Cd44,0.05548368254501371,4714.9,0.011031324614130101,10112,1.1539349055025656,3398,1.183255829352447,3310,0.9415351087991043,792,0,5962.5
Neu-4 classic,T cells,Mmp9,Cd44,0.0555385734019615,6005.7,0.011029149653730601,10114,0.9516308631224575,4840,0.8146933580080187,6056,0.9081854387568467,3056,0,5962.5
Macs 2,B cells,Pros1,Axl,0.05556424200829918,7418,0.05153559243804582,1469,1.2911111683834475,2698,1.2917025328406724,2728,0.7514139700730451,16774,0.006000000000000005,13421
Neu-2,Macs 3,Il1f9,Ifnar2,0.05556603511691201,7565.9,0.013933242526648279,8283,0.6038346737372814,8860,0.9868667756378113,4609,0.8328756333392895,10115,0,5962.5
Neu-5 IFN,Macs 2,Pkm,Cd44,0.055620991135872364,5529.1,0.011027016313997967,10117,0.7850752060390866,6398,1.0045718217719033,4482,0.9436935819234168,686,0,5962.5
Neu-1,Neu-3,Cd14,Itgb1,0.05570350668529868,6164.9,0.011026434187034499,10120,0.5340813865509754,10005,1.3244063832815436,2593,0.920031159100808,2144,0,5962.5
Neu-1,T cells 2,Sertad1,Ar,0.055729229961449994,5502.5,0.06848972069668907,860,2.4891327335451323,679,0.8425507312829889,5810,0.786229734137364,14201,0,5962.5
Macs 2,Neu-5 IFN,Gnas,Adrb2,0.05575857143651733,7354.1,0.014711299857679574,7867,0.68815368895406,7621,0.4545203613166179,10122,0.8851420973034996,5198,0,5962.5
Macs 3,T cells 2,Gnas,Adcy7,0.05578612013728208,7478.5,0.011022139065774143,10123,0.6799369997490039,7734,0.8129631422684697,6071,0.8617048567815082,7502,0,5962.5
Tumor,Neu-5 IFN,Hsp90b1,Tlr4,0.05581367972578537,6179.9,0.017249007767068156,6747,0.5278848558733421,10124,1.1692000301780618,3378,0.8899518864587979,4688,0,5962.5
Macs 2,Dendritic,Trf,Adrb2,0.05581367972578537,6273.5,0.015904092528102296,7327,1.1221675330937413,3602,1.0223812959127163,4352,0.832796233260282,10124,0,5962.5
Prol.,T cells,C1qb,C1qbp,0.055841250205254156,6339.3,0.011018859653917043,10125,0.9891154613522946,4540,1.2141622094473858,3129,0.8571908637798012,7940,0,5962.5
Neu-3,Dendritic,C3,Lrp1,0.05586883157891594,7689.1,0.014611751249118916,7908,0.5278109060287665,10126,0.9040950784518879,5290,0.8429773453664163,9159,0,5962.5
B cells,Neu-2,Icam1,Itgal_Itgb2,0.055924027021732214,6503.1,0.01767293758946734,6554,0.821701472732935,6001,1.091290425723931,3870,0.8327653614919202,10128,0,5962.5
Neu-1,Neu-2,Il1b,Adrb2,0.055924027021732214,6813.9,0.015592720346339012,7471,0.5272919766023716,10128,1.4209541307639966,2200,0.8530154295693925,8308,0,5962.5
Macs 2,T cells 2,Sirpa,Cd47,0.05593783269635187,5890.3,0.011015704952084204,10128.5,0.87117467587119235,5540.5,0.8427516426831871,5807.5,0.9216454870927567,2012.5,0,5962.5
T cells 2,Macs 2,Cd47,Sirpa,0.05593783269635187,5890.3,0.011015704952084204,10128.5,0.87117467587119235,5540.5,0.8427516426831871,5807.5,0.9216454870927567,2012.5,0,5962.5
Neu-1,Neu-3,Csf1,Csf2ra,0.055951641097345114,6663.9,0.013459310966511743,8540,0.5272146313566797,10129,1.2425165941064453,2977,0.8797455336976046,5711,0,5962.5
Tumor,Dendritic,Tgfb2,Eng,0.056024084969093425,8960.1,0.22024310254651935,56,0.8576508706078575,5677,0.5097168905644802,9405,0.5777231505920373,23700,0,5962.5
T cells,Dendritic,Thy1,Itgam_Itgb2,0.05603454877976619,5712.9,0.019294212539401386,5968,2.19457493766113,898,0.8640916520056505,5604,0.8327225080743765,10132,0,5962.5
T cells,Macs 2,Ccl5,Ccr1,0.05603454877976619,4430.5,0.011011758626549345,10132,1.9484088066914744,1160,1.6780020535285285,1423,0.9033175593159355,3475,0,5962.5
